scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Lactuca serriola,3,3,3,0.005994047815886698,0.010850703052848161,0.3333333333333333,Plantae,prickly lettuce,0
Laemostenus complanatus,2,2,2,2.088934852482336e-06,0.007384468214597561,0.5,Insecta,Cosmopolitan Ground Beetle,0
Laennecia,1,1,1,0.0,0.0,0.0,Plantae,Unknown,1
Laennecia coulteri,30,19,29,0.010891633803059948,0.010869063453522771,0.8333333333333334,Plantae,Coulter's horseweed,1
Laetilia,1,1,1,0.0,0.0,0.0,Insecta,Scale-eating Moths,0
Laevicardium elatum,1,1,1,0.0,0.0,1.0,Mollusca,Giant Egg Cockle,0
Laevicardium substriatum,6,4,6,0.002841076869670852,0.001816399717103033,1.0,Mollusca,Pacific Eggcockle,0
Lagenaria siceraria,1,1,1,0.0,0.0,1.0,Plantae,Calabash,0
Lamarckia aurea,12,8,12,0.00819922623681252,0.006716287657369615,1.0,Plantae,goldentop grass,0
Lamiaceae,2,2,2,0.021349485044774345,0.006981732648237368,0.0,Plantae,Mint Family,0
Lamiales,1,1,1,0.0,0.0,0.0,Plantae,"Mints, Plantains, Olives, and Allies",0
Laminariaceae,1,1,1,0.0,0.0,0.0,Chromista,Unknown,0
Laminariales,3,3,2,0.008806194586941698,0.003313077974626833,0.0,Chromista,Kelps,1
Lampropeltis californiae,43,38,41,0.012568016077886213,0.00810512605195815,1.0,Reptilia,California King Snake,1
Lanius ludovicianus,33,11,32,0.005256851661650531,0.0014303101497015194,1.0,Aves,Loggerhead Shrike,0
Lantana × strigocamara,1,1,1,0.0,0.0,0.0,Plantae,Lantana,0
Laphystia,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Lapposyrphus lapponicus,1,1,1,0.0,0.0,0.0,Insecta,Common Loopwing Aphideater,0
Larentiinae,18,11,18,0.00817493011796294,0.002809659429894807,0.0,Insecta,Carpet Moths,0
Largus californicus,2,2,2,3.217335854565887e-05,0.011842860050002959,0.0,Insecta,California Bordered Plant Bug,0
Laridae,1,1,1,0.0,0.0,0.0,Aves,"Gulls, Terns, and Skimmers",0
Larinae,2,2,2,0.0050426661783912596,0.00262979121325636,0.0,Aves,Gulls,0
Larinia,1,1,1,0.0,0.0,0.0,Arachnida,Grass Orb-web Spiders,0
Larinia directa,1,1,1,0.0,0.0,0.0,Arachnida,Unknown,0
Larrini,4,3,4,0.012893974874776655,0.006389432760494042,0.25,Insecta,Unknown,0
Larropsis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Larus,33,14,30,0.008076356065579151,0.00702158173968212,0.24242424242424243,Aves,Large White-headed Gulls,1
Larus brachyrhynchus,4,2,4,0.0008885501894208639,0.0002488600343525853,1.0,Aves,Short-billed Gull,0
Larus californicus,63,26,47,0.007645887958679105,0.0030305932267928096,0.9365079365079365,Aves,California Gull,0
Larus delawarensis,105,39,76,0.0075724096240021525,0.0027232114641367895,0.9523809523809523,Aves,Ring-billed Gull,1
Larus fuscus,2,1,2,0.0005757240785031741,4.830875748225529e-05,1.0,Aves,Lesser Black-backed Gull,0
Larus glaucescens,11,10,11,0.0047327059026737945,0.0026663386523499226,1.0,Aves,Glaucous-winged Gull,0
Larus glaucescens × occidentalis,1,1,1,0.0,0.0,1.0,Aves,Olympic Gull,0
Larus heermanni,39,22,34,0.009860123270028007,0.00449774414526743,1.0,Aves,Heermann's Gull,0
Larus occidentalis,246,54,169,0.007953556949788854,0.003976620993516236,0.9715447154471545,Aves,Western Gull,1
Larus smithsonianus,28,11,21,0.007425684647820227,0.0021498734043358483,0.9642857142857143,Aves,American Herring Gull,1
Lasioglossum,9,5,8,0.01458756368226751,0.005218281365559415,0.0,Insecta,Unknown,0
Lasioglossum gemmatum,3,3,3,0.005967981391094902,0.00199026002148024,0.0,Insecta,Unknown,0
Lasioglossum sisymbrii,2,2,2,0.0010524105690977775,0.005372008091365905,1.0,Insecta,Tansy Mustard Sweat Bee,0
Lasthenia coronaria,3,2,3,0.0013027462146438906,0.0016675052208383742,0.3333333333333333,Plantae,Royal Goldfields,0
Lasthenia gracilis,3,3,3,0.0024034968928269024,0.0011762566202684808,0.3333333333333333,Plantae,common goldfields,0
Latrodectinae,1,1,1,0.0,0.0,0.0,Arachnida,Unknown,0
Latrodectus,2,2,2,0.020056607611936922,0.01536898399102946,0.0,Arachnida,Widow Spiders,0
Latrodectus geometricus,5,5,5,0.017713160248208668,0.010803157081211281,0.4,Arachnida,Brown Widow,1
Latrodectus hesperus,14,12,14,0.013640303940912818,0.009492694311208456,0.9285714285714286,Arachnida,Western Black Widow,0
Laurasiatheria,1,1,1,0.0,0.0,0.0,Mammalia,"Ungulates, Carnivorans, and Allies",0
Laurencia,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Leathesia marina,1,1,1,0.0,0.0,0.0,Chromista,Sea Cauliflower,0
Lecanoromycetes,4,4,4,0.010850091606733744,0.011248968835544208,0.0,Fungi,Common Lichens,0
Leiosolenus plumula,1,1,1,0.0,0.0,1.0,Mollusca,Feather Date Mussel,0
Leiothlypis celata,50,31,41,0.01461721005047873,0.010703935293889692,0.98,Aves,Orange-crowned Warbler,1
Leiothlypis ruficapilla,2,2,2,0.026717855071756513,0.010901028748539338,1.0,Aves,Nashville Warbler,0
Lemna,1,1,1,0.0,0.0,0.0,Plantae,Duckweeds,0
Lepas,1,1,1,0.0,0.0,0.0,Animalia,Goose Barnacles,0
Lepas pacifica,6,3,4,0.004077346513126419,0.0017423177548647772,1.0,Animalia,Pacific Gooseneck Barnacle,0
Lepidanthrax,2,2,2,5.233636699006561e-05,0.0019021700622723244,0.0,Insecta,Unknown,0
Lepidium,11,7,9,0.010499611191931829,0.010505324476179516,0.0,Plantae,Pepperweeds,0
Lepidium chalepense,3,3,3,0.00019993031753164818,0.0010493539143889485,1.0,Plantae,Lens-podded Hoary Cress,0
Lepidium didymum,5,5,4,0.002083903346628676,0.005676193666722279,1.0,Plantae,Lesser swine-cress,1
Lepidium draba,4,4,4,0.0030514548877883523,0.002551506957619654,0.75,Plantae,Heart-podded Hoary Cress,0
Lepidium lasiocarpum,2,2,2,0.011901392793714263,0.013937899638672587,0.5,Plantae,Hairypod Pepperweed,0
Lepidium lasiocarpum lasiocarpum,2,1,1,0.0010253048327218725,0.00011588695255463297,0.5,Plantae,Hairypod Pepperweed,0
Lepidium latifolium,4,4,4,0.0012098388537003057,0.0023733266945030803,1.0,Plantae,broadleaved pepperweed,0
Lepidium nitidum,3,3,2,0.015273416554596983,0.01205638995855032,0.0,Plantae,Shining Pepperweed,0
Lepidium virginicum,2,1,2,0.0016184888625731726,7.463900984108029e-05,0.0,Plantae,Virginia pepperweed,0
Lepidoptera,54,29,40,0.012362053729904347,0.00836053393304661,0.0,Insecta,Butterflies and Moths,1
Lepidospartum squamatum,1,1,1,0.0,0.0,1.0,Plantae,California Broomsage,0
Lepiota subincarnata,1,1,1,0.0,0.0,0.0,Fungi,fatal dapperling,0
Lepismatidae,1,1,1,0.0,0.0,0.0,Insecta,Typical Silverfishes,1
Leporidae,9,8,9,0.0069042942757616575,0.0020994420248185005,0.0,Mammalia,Hares and Rabbits,1
Leporimetis obesa,8,4,8,0.0024928510717597153,0.00156234120839526,1.0,Mollusca,California Fat Tellin,0
Lepraria,1,1,1,0.0,0.0,0.0,Fungi,Dust Lichens,0
Leptocottus armatus,20,3,7,0.004958869051424456,0.0022974256226020624,0.95,Actinopterygii,Pacific Staghorn Sculpin,1
Leptoglossus zonatus,3,3,3,0.02091127324361599,0.009764929711446855,1.0,Insecta,Unknown,0
Leptopecten latiauratus,5,4,5,0.007049632265531668,0.002981103565561075,0.8,Mollusca,Kelp Scallop,0
Leptosyne gigantea,1,1,1,0.0,0.0,1.0,Plantae,giant coreopsis,0
Leptotes marina,16,14,15,0.013962672122179698,0.010173695730524887,0.9375,Insecta,Marine Blue,1
Leptuca crenulata,55,39,50,0.01163352822076112,0.002669484584928246,0.9636363636363636,Animalia,Mexican Fiddler Crab,1
Lepus californicus,51,30,49,0.007202642156322019,0.004363769584758611,0.9803921568627451,Mammalia,Black-tailed Jackrabbit,0
Lepus californicus bennettii,6,6,5,0.007820213184859827,0.005727176355109643,1.0,Mammalia,San Diego Black-tailed Jackrabbit,0
Leratiomyces ceres,1,1,1,0.0,0.0,1.0,Fungi,Chip Cherries,0
Lerodea eufala,4,3,3,0.0014796074606017646,0.0010631536117380372,1.0,Insecta,Eufala Skipper,0
Leucocoprinus leucothites,2,2,2,0.015792191076516814,0.017220099458775773,0.5,Fungi,White Dapperling,0
Leucophaeus atricilla,1,1,1,0.0,0.0,1.0,Aves,Laughing Gull,0
Leucophaeus pipixcan,1,1,1,0.0,0.0,1.0,Aves,Franklin's Gull,0
Leukoma,4,4,4,0.0036076791706373497,0.0019050299297825022,0.0,Mollusca,Unknown,0
Leukoma laciniata,3,3,3,0.006483557429682273,0.0028134575220658906,1.0,Mollusca,Rough-sided Littleneck Clam,0
Leukoma staminea,69,23,46,0.006373216372208446,0.003199009442663958,0.7681159420289855,Mollusca,Pacific Littleneck Clam,0
Leuresthes tenuis,2,2,2,0.009085460104370639,0.0039055050431857437,1.0,Actinopterygii,California Grunion,0
Leymus,2,2,2,0.00842623399821739,0.00038820904749913455,0.0,Plantae,Unknown,1
Leymus condensatus,8,4,8,0.011283019100841429,0.0062724598860168035,0.25,Plantae,giant wild rye,1
Libellulidae,1,1,1,0.0,0.0,0.0,Insecta,Skimmers,0
Life,7,7,7,0.008426053972486565,0.0025298540897026795,0.0,Unknown,Unknown,1
Ligia,8,7,8,0.004566509317246337,0.003111091525974525,0.0,Animalia,Sea Slaters,1
Ligia occidentalis,9,9,9,0.00599819882167852,0.002998249471637104,0.2222222222222222,Animalia,Western Sea Slater,1
Ligyrus gibbosus,3,3,2,0.00013648943230222933,0.0013734013154394669,1.0,Insecta,Carrot Beetle,0
Liliopsida,3,3,3,0.013274245891360543,0.017346299564038506,0.0,Plantae,Monocots,0
Limacus flavus,2,2,2,0.0001764668411079612,0.000584254049025843,1.0,Mollusca,Yellow Cellar Slug,0
Limenitis lorquini,14,12,13,0.010963924120569988,0.009919090356898775,1.0,Insecta,Lorquin's Admiral,0
Limenitis lorquini powelli,1,1,1,0.0,0.0,1.0,Insecta,Powell's Admiral,0
Limnichidae,1,1,1,0.0,0.0,0.0,Insecta,Minute Marsh-loving Beetles,0
Limnodromus,80,31,65,0.005707437969125513,0.0038147508428624586,0.3375,Aves,Dowitchers,1
Limnodromus griseus,16,13,15,0.009363696577877756,0.004426293025933776,0.8125,Aves,Short-billed Dowitcher,0
Limnodromus scolopaceus,39,23,36,0.00466965152430216,0.003597839444568154,0.4358974358974359,Aves,Long-billed Dowitcher,0
Limoniidae,1,1,1,0.0,0.0,0.0,Insecta,Limoniid Crane Flies,0
Limonium,24,18,23,0.008938998817328807,0.0014319451602554933,0.0,Plantae,Sea-Lavenders,1
Limonium californicum,79,49,66,0.005829172272175027,0.0035315058736642316,0.7721518987341772,Plantae,Western Marsh Rosemary,1
Limonium perezii,32,30,30,0.01452198286077037,0.003634904478348324,0.90625,Plantae,Perez's sea lavender,1
Limonium sinuatum,110,63,91,0.0026020898422169517,0.0015192918695579127,0.7636363636363637,Plantae,Blue statice,1
Limosa,1,1,1,0.0,0.0,0.0,Aves,Godwits,0
Limosa fedoa,247,80,180,0.008730933282237091,0.003472502375713087,0.9919028340080972,Aves,Marbled Godwit,1
Linanthus dianthiflorus,20,11,17,0.006877408561083368,0.006178240376935767,1.0,Plantae,fringed linanthus,0
Linaria,1,1,1,0.0,0.0,0.0,Plantae,Toadflaxes,0
Linaria texana,11,4,8,0.009981443089149038,0.006277969327932585,1.0,Plantae,Texas toadflax,0
Linepithema humile,10,9,10,0.013302537084460248,0.010118263006830025,0.9,Insecta,Argentine Ant,1
Linopodes,1,1,1,0.0,0.0,0.0,Arachnida,Unknown,0
Linum grandiflorum,14,12,11,0.0037679673354591684,0.0018768423097402127,0.9285714285714286,Plantae,Scarlet Flax,0
Lioptilodes albistriolatus,2,2,1,1.0656099220040575e-06,1.2868282763279521e-05,0.0,Insecta,Mousy Plume Moth,0
Liorhyssus hyalinus,1,1,1,0.0,0.0,0.0,Insecta,Hyaline Grass Bug,1
Lipographis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Liriomyza,2,2,2,0.011573376988786193,0.01584504200510765,0.0,Insecta,Liriomyza leaf-mining flies,0
Liris,3,2,3,0.006833459777316703,0.0014229103052954513,0.3333333333333333,Insecta,Unknown,0
Lispe,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Listrus,4,3,4,0.007262867523449525,0.000980991047158488,0.0,Insecta,Unknown,0
Litaneutria,2,2,2,0.0009021103558485457,0.0018568906916690026,0.0,Insecta,American Ground Mantises,0
Litaneutria ocularis,1,1,1,0.0,0.0,0.0,Insecta,Obscure Ground Mantis,0
Litaneutria pacifica,2,2,2,0.008039970342897353,0.00015732807683166826,0.5,Insecta,Pacific Ground Mantis,0
Lithobates catesbeianus,1,1,1,0.0,0.0,1.0,Amphibia,American Bullfrog,0
Lithobiidae,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Lithobiomorpha,1,1,1,0.0,0.0,0.0,Animalia,Stone Centipedes,0
Lithothamnion,4,3,4,0.0032064380133325944,0.0022841663869445712,0.0,Plantae,Unknown,0
Litomegachile,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Littorophiloscia richardsonae,1,1,1,0.0,0.0,1.0,Animalia,Western Saltmarsh Woodlouse,0
Lobularia maritima,3,3,3,0.020677196631489102,0.003211805372665816,0.6666666666666666,Plantae,sweet alyssum,0
Logfia,1,1,1,0.0,0.0,0.0,Plantae,cottonroses,0
Logfia arizonica,2,2,1,0.00021958812180736638,0.0005534580637839433,1.0,Plantae,Arizona cottonrose,0
Logfia gallica,1,1,1,0.0,0.0,1.0,Plantae,narrowleaf cottonrose,0
Lolium,6,4,6,0.010361840652346835,0.007066343449036916,0.0,Plantae,Unknown,1
Lolium multiflorum,3,3,3,0.014612282000384919,0.0069170579366347185,1.0,Plantae,Italian Ryegrass,0
Lomamyia fulva,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Lon melane,3,3,2,0.002015776759391379,0.0018210572935958437,1.0,Insecta,Umber Skipper,0
Lophodytes cucullatus,1,1,1,0.0,0.0,1.0,Aves,Hooded Merganser,1
Lophopanopeus,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Lordotus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Lorita,1,1,1,0.0,0.0,0.0,Insecta,Unknown,1
Lorita scarificata,3,3,2,0.0001567940500122695,0.0010026054003235106,0.6666666666666666,Insecta,Chrysanthemum Flower Borer Moth,1
Lottia gigantea,1,1,1,0.0,0.0,1.0,Mollusca,Owl Limpet,0
Lotus,1,1,1,0.0,0.0,0.0,Plantae,bird's-foot trefoils,0
Lotus corniculatus,2,2,2,0.0064231813650210984,0.0003937657754158928,1.0,Plantae,bird's-foot trefoil,0
Loxorhynchus,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Loxorhynchus crispatus,1,1,1,0.0,0.0,0.0,Animalia,Moss Crab,0
Loxorhynchus grandis,17,14,16,0.005016683749854365,0.00214403191527983,0.8823529411764706,Animalia,Sheep Crab,0
Loxostege munroealis,1,1,1,0.0,0.0,0.0,Insecta,Nearctic Beet Webworm,0
Lucilia,10,5,10,0.015068986216901309,0.010223455771669141,0.0,Insecta,Greenbottle Flies,0
Lucilia cuprina,1,1,1,0.0,0.0,1.0,Insecta,Australian Sheep Blow Fly,1
Lucilia sericata,6,4,5,0.016314143249273924,0.004792861289011073,0.0,Insecta,Common European Greenbottle Fly,0
Lumbricus,2,2,2,0.019085949900461904,0.014567426199359126,0.0,Animalia,Unknown,0
Lupinus,4,4,3,0.0035297690644710573,0.008796743548312886,0.0,Plantae,lupines,0
Lupinus bicolor,1,1,1,0.0,0.0,1.0,Plantae,Miniature Lupine,1
Lupinus hirsutissimus,5,5,3,0.0011060226716338817,0.0018531425455633936,1.0,Plantae,Stinging Lupine,0
Lupinus microcarpus,1,1,1,0.0,0.0,1.0,Plantae,chick lupine,0
Lupinus pallidus,4,2,2,0.0007340001601190943,0.00019903391766239853,0.0,Plantae,Unknown,0
Lupinus sparsiflorus,1,1,1,0.0,0.0,0.0,Plantae,Coulter's lupine,0
Lupinus succulentus,1,1,1,0.0,0.0,0.0,Plantae,arroyo lupine,0
Lupinus truncatus,7,5,5,0.007443525768261627,0.008577980171102666,0.7142857142857143,Plantae,collared annual lupine,0
Lycium,27,22,20,0.01302293204178245,0.006984506730330473,0.0,Plantae,boxthorns,1
Lycium andersonii,8,5,7,0.010938761373269093,0.006361146568328837,0.5,Plantae,Anderson Thornbush,1
Lycium californicum,246,122,171,0.010671530347013148,0.006180731053340132,0.6097560975609756,Plantae,California boxthorn,1
Lycium californicum californicum,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Lycoperdaceae,1,1,1,0.0,0.0,0.0,Fungi,puffballs,0
Lycosidae,15,13,14,0.012820979054227109,0.008578964132995606,0.0,Arachnida,Wolf Spiders,1
Lycosinae,2,2,2,0.019049130991777654,0.012505598921228048,0.0,Arachnida,Unknown,1
Lygaeoidea,1,1,1,0.0,0.0,0.0,Insecta,Seed Bugs and Allies,0
Lygus,2,2,2,0.0015854905225517525,0.0029069945370227453,0.0,Insecta,Lygus Bugs,0
Lymantriinae,1,1,1,0.0,0.0,0.0,Insecta,Tussock Moths,0
Lynx rufus,61,15,46,0.002665821775793824,0.003778308074892312,0.9672131147540983,Mammalia,Bobcat,0
Lynx rufus fasciatus,1,1,1,0.0,0.0,1.0,Mammalia,Western Bobcat,0
Lysimachia arvensis,68,54,53,0.011320055673414845,0.008219265248847512,0.9852941176470589,Plantae,scarlet pimpernel,1
Lysimachia loeflingii,1,1,1,0.0,0.0,1.0,Plantae,Blue Scarlet Pimpernel,0
Lysimachia minima,1,1,1,0.0,0.0,0.0,Plantae,Chaffweed,0
Lythrum hyssopifolia,3,2,3,0.00237414456299393,0.0019854021290863053,0.3333333333333333,Plantae,Hyssop Loosestrife,1
Lytta auriculata,2,2,1,7.758050334109619e-05,0.0007946939768596325,1.0,Insecta,Red-eared Blister Beetle,0
Machaerantherinae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Macoma,3,3,3,0.004047344544410539,0.0021990313889054215,0.0,Mollusca,Unknown,0
Macoma inquinata,1,1,1,0.0,0.0,0.0,Mollusca,Pointed Macoma,0
Macoma nasuta,46,15,33,0.00799829637335309,0.0033843434182705343,0.6956521739130435,Mollusca,Bent-nosed Clam,0
Macominae,4,3,4,0.005505169003508724,0.0024179339410154957,0.0,Mollusca,Unknown,0
Macoploma yoldiformis,1,1,1,0.0,0.0,0.0,Mollusca,Yoldia Macoma,0
Macrocystis pyrifera,107,40,87,0.006752402779621376,0.0028807657688979154,0.9719626168224299,Chromista,Giant Kelp,1
Macronychiini,2,2,2,0.01501338543548911,0.01339090537938902,0.0,Insecta,Unknown,1
Macrosiphini,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Mactridae,5,2,5,0.009848553946099733,0.003208557605387308,0.0,Mollusca,Trough Shells,0
Mactromeris,1,1,1,0.0,0.0,0.0,Mollusca,Unknown,0
Mactromeris catilliformis,15,9,13,0.004975827833633764,0.001966562379212689,0.9333333333333333,Mollusca,Dish Surfclam,0
Mactrotoma californica,1,1,1,0.0,0.0,1.0,Mollusca,California Surfclam,0
Magallana gigas,19,6,16,0.007235565807101206,0.004240746460855678,0.3157894736842105,Mollusca,Pacific Oyster,1
Magnoliopsida,110,59,71,0.012415796472301233,0.008776778433101097,0.0,Plantae,Dicots,1
Malachiinae,1,1,1,0.0,0.0,0.0,Insecta,Malachite Beetles,0
Malachiini,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Malacostraca,1,1,1,0.0,0.0,0.0,Animalia,Malacostracans,0
Malacothamnus,16,14,15,0.0102620957678941,0.007485942807307367,0.0,Plantae,bushmallows,0
Malacothamnus fasciculatus,143,94,117,0.010628580289359178,0.0069601506730655295,0.8391608391608392,Plantae,southern coastal bushmallow,0
Malacothamnus fasciculatus fasciculatus,3,3,3,0.018781409188727262,0.011131402229584711,1.0,Plantae,southern coastal bushmallow,0
Malephora,19,18,19,0.01265575073525498,0.004103064795317123,0.0,Plantae,Fingerfigs,1
Malephora crocea,77,57,69,0.01366139566039477,0.005031734073011458,0.7142857142857143,Plantae,coppery mesemb,1
Malephora lutea,2,2,2,0.0017383041468453716,0.004692439159517757,0.5,Plantae,rocky point ice plant,0
Malephora purpureocrocea,10,7,7,0.011794436978244689,0.00460407668782839,0.5,Plantae,Carmine Fingerfig,1
Malosma laurina,173,128,135,0.012299810164391651,0.00702741734932403,1.0,Plantae,laurel sumac,1
Malpighiales,2,1,2,0.00034571737466698813,0.0004150716805536017,0.0,Plantae,"Nances, Willows, and Allies",0
Malva,12,12,12,0.014038421362150914,0.011112460322582512,0.6666666666666666,Plantae,Mallows,1
Malva assurgentiflora,13,13,13,0.0005321894671571471,0.001219598390583246,1.0,Plantae,Island Mallow,0
Malva multiflora,8,8,8,0.0038216792665725155,0.0063175370655474215,0.75,Plantae,Cretan mallow,1
Malva parviflora,28,21,22,0.010336048935043878,0.008012820992091519,1.0,Plantae,cheeseweed mallow,0
Malvaceae,2,2,2,0.0031846778448666956,0.00021829616701235423,0.0,Plantae,Mallow and Hibiscus Family,0
Mammalia,21,16,14,0.012302720678144181,0.009247046753947571,0.0,Mammalia,Mammals,1
Manduca sexta,4,4,4,0.006071345696335264,0.005541135310359786,1.0,Insecta,Carolina Sphinx,1
Mantodea,1,1,1,0.0,0.0,0.0,Insecta,Mantises,0
Marah macrocarpa,51,32,37,0.015904881002028647,0.011043516935621845,1.0,Plantae,Chilicothe,1
Marasmius rotula,1,1,1,0.0,0.0,0.0,Fungi,collared parachute,0
Marchantiales,1,1,1,0.0,0.0,0.0,Plantae,Complex thallose liverworts,0
Mareca americana,263,72,183,0.005022253211680557,0.004658988081812101,0.9961977186311787,Aves,American Wigeon,1
Mareca penelope,1,1,1,0.0,0.0,1.0,Aves,Eurasian Wigeon,0
Mareca strepera,39,20,33,0.007767361325886363,0.011283466801212344,0.9230769230769231,Aves,Gadwall,0
Marmara arbutiella,1,1,1,0.0,0.0,1.0,Insecta,Madrone Skin Miner,0
Marrubium vulgare,34,22,30,0.009758221548834189,0.009486901636939906,1.0,Plantae,White Horehound,0
Marsilea vestita,1,1,1,0.0,0.0,0.0,Plantae,water clover,0
Mastophora cornigera,1,1,1,0.0,0.0,0.0,Arachnida,Southern Bolas Spider,0
Matricaria discoidea,5,5,4,0.017882180380790563,0.011007320668231896,1.0,Plantae,pineapple-weed,0
Matsucoccus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Mazzaella,1,1,1,0.0,0.0,0.0,Plantae,Iridescent Algae,0
Mazzaella splendens,1,1,1,0.0,0.0,0.0,Plantae,splendid iridescent seaweed,0
Mecaphesa,16,9,11,0.011248507955475199,0.009502973411803855,0.0,Arachnida,Unknown,0
Medicago,2,2,2,0.0016096643820731249,0.0026685860611226223,0.0,Plantae,medicks,0
Medicago polymorpha,18,13,16,0.010213573451820234,0.006459553530780435,0.7777777777777778,Plantae,bur clover,1
Medicago sativa,3,3,3,0.006972040404242457,0.009110964990202548,1.0,Plantae,Alfalfa,0
Megabalanus californicus,15,8,13,0.003810512884402653,0.0018272493506090275,1.0,Animalia,California Barnacle,0
Megaceryle alcyon,44,19,41,0.0071817518096313065,0.0076789640804997665,0.9772727272727273,Aves,Belted Kingfisher,1
Megachile,3,2,3,0.00027037346045020685,0.0011084369307437607,0.3333333333333333,Insecta,"Leafcutter, Mortar, and Resin Bees",0
Megalopsallus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Megalorchestia,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Megalorchestia benedicti,4,3,3,0.009905804259082851,0.0040911189199998406,1.0,Animalia,Unknown,0
Megalorchestia minor,2,2,2,0.012391472452425238,0.004808776539086568,1.0,Animalia,Unknown,0
Megangulus bodegensis,2,2,2,0.01946988236613874,0.005607588564404991,1.0,Mollusca,Bodega Tellin,0
Megascapheus bottae,20,11,20,0.013576903818307798,0.007431655755292558,0.1,Mammalia,Unknown,1
Megastraea undosa,185,83,134,0.0058459115660667105,0.002746996185685142,1.0,Mollusca,Wavy Turban,1
Melaleuca nesophila,1,1,1,0.0,0.0,1.0,Plantae,Showy Honey-myrtle,0
Melampus olivaceus,13,9,10,0.008210126519642735,0.0022058829206548923,0.9230769230769231,Mollusca,Salt Marsh Snail,1
Melanerpes formicivorus,1,1,1,0.0,0.0,1.0,Aves,Acorn Woodpecker,0
Melanitta,1,1,1,0.0,0.0,0.0,Aves,Scoters,0
Melanitta americana,5,4,5,0.0032779304830464033,0.0009900498556229987,1.0,Aves,Black Scoter,0
Melanitta perspicillata,48,21,39,0.008426698036252523,0.0029699244870125133,0.9791666666666666,Aves,Surf Scoter,0
Melanophila consputa,1,1,1,0.0,0.0,1.0,Insecta,Charcoal Beetle,0
Melanoplinae,2,2,2,0.0014971702692803698,0.00011587846726753237,0.0,Insecta,Spur-throated Grasshoppers,1
Melanoplini,3,2,3,0.0027326226574486833,0.001078190876864497,0.0,Insecta,Unknown,0
Melanoplus,13,7,12,0.00352338774352582,0.00176728718377204,0.0,Insecta,North American Spur-throated Grasshoppers,1
Melanoplus cinereus,15,12,13,0.012300890730768803,0.00775704324019468,0.6666666666666666,Insecta,Gray Sagebrush Grasshopper,1
Melanoplus cinereus cyanipes,10,7,7,0.012824536017744446,0.005218509524469524,1.0,Insecta,Unknown,0
Melanoplus devastator,6,5,5,0.015490922463195615,0.010651788802096027,0.0,Insecta,Devastating Grasshopper,0
Melanoplus differentialis,4,4,4,0.010360053052315911,0.016183122264811264,1.0,Insecta,Differential Grasshopper,0
Melica imperfecta,1,1,1,0.0,0.0,1.0,Plantae,smallflower melicgrass,0
Melilotus,1,1,1,0.0,0.0,0.0,Plantae,melilots and sweetclovers,0
Melilotus albus,3,3,3,0.0007290087018338836,0.006940269808693555,0.6666666666666666,Plantae,White Sweetclover,1
Melilotus indicus,46,29,34,0.011950557700740364,0.007785667448839212,0.9565217391304348,Plantae,small melilot,1
Melissodes,30,10,23,0.0071031708200247805,0.008257674409851,0.0,Insecta,Unknown,1
Mellisugini,1,1,1,0.0,0.0,0.0,Aves,Bee Hummingbirds and Allies,1
Melopsittacus undulatus domesticus,1,1,1,0.0,0.0,1.0,Aves,Domestic Budgerigar,0
Melospiza,1,1,1,0.0,0.0,0.0,Aves,Melospiza Sparrows,0
Melospiza georgiana,1,1,1,0.0,0.0,1.0,Aves,Swamp Sparrow,1
Melospiza lincolnii,17,12,17,0.010272175904459472,0.0068726848958724366,1.0,Aves,Lincoln's Sparrow,1
Melospiza melodia,455,114,290,0.009654638047974612,0.005094686284282134,0.989010989010989,Aves,Song Sparrow,1
Melozone crissalis,150,70,128,0.014410301150307846,0.008739330574125145,0.9933333333333333,Aves,California Towhee,1
Membranipora,2,2,2,0.0019846130561002842,0.0004148360018677975,0.0,Animalia,Lacy Crust Bryozoans,0
Membranipora membranacea,9,6,9,0.0045630775452666274,0.0015216355999202846,0.8888888888888888,Animalia,kelp lace bryozoan,0
Membraniporidae,2,2,2,0.0019637926504810265,0.0008740625411042264,0.0,Animalia,Unknown,0
Menesiniella regalis,9,6,7,0.003101566886437203,0.001809261246981253,0.8888888888888888,Animalia,Unknown,0
Menticirrhus undulatus,3,3,3,0.007575369693871526,0.0038198380686374532,1.0,Actinopterygii,California Corbina,0
