scientific_name,common_name,iconic_taxon_name,present_in_main,main_obs_count,backup_obs_count,log_obs_count,backup_unique_users,backup_unique_days,avg_elevation,avg_slope,avg_ndvi,avg_soil_sand,avg_soil_ph,avg_soil_clay
Hedypnois,Unknown,Plantae,1,1.0,4,1.6094379124341003,4,4,139.5,7.992507338523865,0.13296228460967535,42.5,72.5,28.25
Hedypnois rhagadioloides,Cretanweed,Plantae,1,5.0,106,4.672828834461906,63,79,147.52830188679246,9.018451285249782,0.14812288265060278,45.339622641509436,71.32075471698113,25.71698113207547
Helcystogramma chambersella,Chambers' Twirler,Insecta,0,0.0,1,0.6931471805599453,1,1,112.0,5.965236186981201,0.1263477206230163,54.0,73.0,21.0
Helenium bigelovii,Bigelow's sneezeweed,Plantae,0,0.0,1,0.6931471805599453,1,1,108.0,3.864757537841797,0.0915532335639,45.0,77.0,28.0
Helenium puberulum,Rosilla,Plantae,0,0.0,7,2.0794415416798357,6,4,51.57142857142857,4.645365025315966,0.22609067176069525,37.285714285714285,73.85714285714286,30.714285714285715
Heliantheae,Sunflowers and Allies,Plantae,0,0.0,16,2.833213344056216,16,15,137.4375,7.365317579358816,0.13695169892162082,45.25,72.875,26.4375
Helianthinae,Unknown,Plantae,0,0.0,3,1.3862943611198906,3,3,123.0,8.795756657918295,0.22504477202892303,41.0,74.66666666666667,29.666666666666668
Helianthus,sunflowers,Plantae,0,0.0,1,0.6931471805599453,1,1,93.0,6.157575607299805,0.1979939639568328,43.0,72.0,28.0
Helianthus annuus,Common Sunflower,Plantae,0,0.0,23,3.1780538303479458,18,23,164.3913043478261,7.124053612999294,0.13261695641457383,40.56521739130435,66.47826086956522,24.73913043478261
Helianthus californicus,California sunflower,Plantae,0,0.0,2,1.0986122886681098,2,2,126.5,2.852527379989624,0.2126246243715286,42.0,73.0,26.5
Helianthus gracilentus,slender sunflower,Plantae,0,0.0,6,1.9459101490553132,6,6,259.6666666666667,8.423699140548706,0.15538861602544782,44.166666666666664,72.66666666666667,28.333333333333332
Helianthus petiolaris,prairie sunflower,Plantae,0,0.0,1,0.6931471805599453,1,1,233.0,7.067640781402588,0.1217809543013572,47.0,73.0,26.0
Helicidae,Helix Snails,Mollusca,0,0.0,1,0.6931471805599453,1,1,93.0,6.657924175262451,0.1339284181594848,55.0,72.0,19.0
Helicina,Unknown,Mollusca,0,0.0,4,1.6094379124341003,4,4,137.0,8.592004552483559,0.1613589916378259,48.5,71.25,24.5
Helicoidea,Unknown,Mollusca,0,0.0,10,2.3978952727983707,9,10,130.6,6.550420653820038,0.13523861244320864,43.3,73.3,28.2
Helicosmia,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,85.0,5.801725387573242,0.1533278226852417,43.0,75.0,31.0
Helicoverpa zea,Corn Earworm Moth,Insecta,0,0.0,3,1.3862943611198906,3,3,182.33333333333334,4.608464320500691,0.13774031649033222,44.0,72.33333333333333,27.666666666666668
Helina,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,78.0,21.339523315429688,0.144801989197731,51.0,65.0,21.0
Heliopetes ericetorum,Northern White-Skipper,Insecta,1,1.0,39,3.6888794541139363,15,35,155.10256410256412,5.646649582263751,0.15047506930736393,44.51282051282051,73.53846153846153,27.358974358974358
Heliothinae,Unknown,Insecta,0,0.0,4,1.6094379124341003,4,4,165.5,4.930481255054474,0.15306185185909266,47.75,73.0,25.5
Heliothis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,219.0,7.694758415222168,0.1196643635630607,41.0,76.0,29.0
Heliothis phloxiphaga,Darker-spotted Straw Moth,Insecta,0,0.0,1,0.6931471805599453,1,1,186.0,14.618989944458008,0.1599409431219101,42.0,74.0,27.0
Heliothodes,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,239.0,6.845209121704102,0.1004398539662361,45.0,74.0,29.0
Heliothodes diminutiva,Small Heliothodes Moth,Insecta,0,0.0,8,2.1972245773362196,4,7,179.5,9.415313452482224,0.1281399400904774,44.125,74.125,27.25
Heliotropium,Heliotropes,Plantae,0,0.0,2,1.0986122886681098,2,2,167.5,0.7204809784889221,0.11297098919749254,42.5,76.0,30.5
Heliotropium curassavicum,alkali heliotrope,Plantae,0,0.0,134,4.90527477843843,88,120,129.2462686567164,5.001985125577272,0.14988188266601243,40.25373134328358,68.74626865671642,26.380597014925375
Heliotropium curassavicum oculatum,Unknown,Plantae,0,0.0,17,2.8903717578961645,13,17,107.52941176470588,4.3942386192433975,0.14748475481482107,38.470588235294116,68.88235294117646,26.058823529411764
Hellinsia,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,1,93.0,3.790330171585083,0.1714410781860351,55.0,72.0,19.0
Hellinsia phoebus,Everlasting Plume Moth,Insecta,0,0.0,1,0.6931471805599453,1,1,89.0,8.45878791809082,0.1304364949464798,42.0,75.0,29.0
Hellula rogatalis,Cabbage Webworm Moth,Insecta,0,0.0,14,2.70805020110221,9,14,132.14285714285714,4.798176084245954,0.1609158111470086,44.785714285714285,73.0,27.142857142857142
Helminthoglypta,Shoulderband Snails,Mollusca,0,0.0,21,3.091042453358316,14,18,123.04761904761905,9.795869974862962,0.15051071807032534,45.95238095238095,71.14285714285714,24.904761904761905
Helminthoglypta traskii,Trask Shoulderband Snail,Mollusca,0,0.0,4,1.6094379124341003,2,2,152.25,13.685046374797821,0.14775258488953108,46.75,72.25,25.25
Helminthoglypta tudiculata,Southern California Shoulderband,Mollusca,0,0.0,148,5.003946305945459,43,84,100.32432432432432,8.60765467866047,0.15459828456309996,44.08108108108108,71.22297297297297,25.37837837837838
Helminthoglypta tudiculata grippii,Unknown,Mollusca,0,0.0,12,2.5649493574615367,8,8,99.5,6.252726495265961,0.1542072122295697,44.333333333333336,71.83333333333333,25.833333333333332
Helminthoglyptinae,Unknown,Mollusca,0,0.0,1,0.6931471805599453,1,1,93.0,9.168877601623535,0.1162398606538772,41.0,76.0,29.0
Helminthoglyptini,"Shoulderband, Cactus, and Desert Snails",Mollusca,0,0.0,1,0.6931471805599453,1,1,153.0,8.808542251586914,0.1263059377670288,41.0,75.0,28.0
Helminthomorpha,Worm-like Millipedes,Animalia,0,0.0,3,1.3862943611198906,3,3,113.66666666666667,7.35206135114034,0.11532575885454806,50.666666666666664,70.33333333333333,22.666666666666668
Helminthotheca,Unknown,Plantae,0,0.0,3,1.3862943611198906,3,3,93.66666666666667,7.560359179973602,0.192688708504041,41.333333333333336,73.33333333333333,29.333333333333332
Helminthotheca echioides,bristly oxtongue,Plantae,0,0.0,177,5.181783550292085,89,147,113.42372881355932,4.850961558562887,0.17995151626682798,42.14689265536723,71.89265536723164,27.305084745762713
Helophilus fasciatus,Narrow-headed Marsh Fly,Insecta,0,0.0,2,1.0986122886681098,1,2,90.0,4.534890055656433,0.19102916121482844,48.0,72.0,23.5
Helophilus latifrons,Broad-headed Marsh Fly,Insecta,0,0.0,1,0.6931471805599453,1,1,234.0,10.003326416015623,0.1329537034034729,45.0,73.0,26.0
Helvella,Elfin Saddles,Fungi,0,0.0,10,2.3978952727983707,10,9,89.1,5.798615789413452,0.180609393119812,45.8,71.8,25.3
Helvella compressa,Unknown,Fungi,0,0.0,2,1.0986122886681098,2,2,87.0,4.23757329583168,0.20177000015974045,42.5,72.0,28.5
Helvella dryophila,Oak-loving Elfin Saddle,Fungi,0,0.0,35,3.58351893845611,27,29,92.88571428571429,6.578928594929831,0.18865053653717037,44.31428571428572,71.51428571428572,26.17142857142857
Hemerobiidae,Brown Lacewings,Insecta,0,0.0,1,0.6931471805599453,1,1,153.0,9.988781929016112,0.1218910366296768,44.0,76.0,29.0
Hemerobiiformia,Lacewings and Allies,Insecta,0,0.0,1,0.6931471805599453,1,1,165.0,3.54658842086792,0.1622832864522934,43.0,74.0,31.0
Hemerobiinae,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,155.0,6.556796073913574,0.0781175419688224,44.0,76.0,29.0
Hemerobius,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,89.0,2.881251811981201,0.2144552022218704,41.0,72.0,28.0
Hemerobius stigma,brown pine lacewing,Insecta,0,0.0,5,1.791759469228055,2,5,166.8,5.658494246006012,0.09697154909372321,44.2,76.0,29.4
Hemeroplanis,Unknown,Insecta,0,0.0,3,1.3862943611198906,3,3,167.0,5.367434740066528,0.13999035706122712,43.666666666666664,74.0,26.666666666666668
Hemeroplanis historialis,Unknown,Insecta,0,0.0,13,2.6390573296152584,6,12,226.6153846153846,10.105932088998648,0.13006832737189067,46.92307692307692,73.07692307692308,26.46153846153846
Hemerotrecha,Unknown,Arachnida,0,0.0,2,1.0986122886681098,2,2,75.0,2.8529867231845856,0.180774413049221,41.0,73.0,29.0
Hemiargus ceraunus,Ceraunus Blue,Insecta,0,0.0,50,3.9318256327243257,25,46,137.3,5.553938646316528,0.14332237064838405,43.8,72.7,27.04
Hemiargus ceraunus gyas,Edwards' Blue,Insecta,0,0.0,1,0.6931471805599453,1,1,90.0,8.032423973083496,0.1231106743216514,54.0,67.0,18.0
Hemidactylus turcicus,Mediterranean House Gecko,Reptilia,0,0.0,9,2.302585092994046,6,9,174.33333333333334,6.086680385801527,0.11721275498469669,43.333333333333336,75.66666666666667,28.444444444444443
Hemieuxoa rudens,Creaky Dart,Insecta,0,0.0,4,1.6094379124341003,4,4,111.75,4.895058870315552,0.12655676715075964,44.75,72.0,26.5
Hemiglyptus basalis,Unknown,Insecta,0,0.0,11,2.4849066497880004,4,11,207.36363636363637,5.042684511704878,0.12610214068131007,45.36363636363637,74.36363636363636,26.0
Hemileuca,Sheepmoths,Insecta,0,0.0,2,1.0986122886681098,2,2,93.5,3.7929302752017975,0.172199722379446,39.5,72.5,30.0
Hemileuca eglanterina,Western Sheep Moth,Insecta,0,0.0,1,0.6931471805599453,1,1,196.0,10.32374382019043,0.1274715960025787,43.0,74.0,29.0
Hemileuca electra,Electra Buckmoth,Insecta,0,0.0,3,1.3862943611198906,3,3,227.0,6.287845055262248,0.11642373104890184,46.666666666666664,72.0,26.666666666666668
Hemileuca nevadensis,Nevada Buck Moth,Insecta,0,0.0,4,1.6094379124341003,3,4,88.25,2.297614425420761,0.20165586099028587,40.0,71.0,28.0
Hemimycena,Unknown,Fungi,0,0.0,4,1.6094379124341003,4,4,136.25,8.055572211742401,0.15153319947421545,46.0,71.25,24.75
Hemipenthes,Unknown,Insecta,0,0.0,31,3.4657359027997265,16,29,153.8709677419355,8.464095946281187,0.14900455744035776,47.0,71.83870967741936,25.580645161290324
Hemipenthes lepidota,Unknown,Insecta,0,0.0,8,2.1972245773362196,5,8,144.375,7.664451450109482,0.1483713453635573,42.5,74.25,29.75
Hemipenthes morioides,Unknown,Insecta,1,1.0,4,1.6094379124341003,2,4,155.25,4.714763879776001,0.14930965751409528,44.25,75.25,27.25
Hemipenthes sinuosa,Sinuous Bee Fly,Insecta,0,0.0,12,2.5649493574615367,8,11,168.33333333333334,8.331980844338736,0.16538989171385762,44.75,72.83333333333333,26.833333333333332
Hemipepsis ustulata,Flamed Tarantula-hawk Wasp,Insecta,0,0.0,2,1.0986122886681098,2,2,157.5,16.673383235931396,0.1234875582158565,46.0,70.5,24.0
Hemiptera,"True Bugs, Hoppers, Aphids, and allies",Insecta,1,3.0,25,3.258096538021482,19,23,143.28,6.710094559192657,0.12310621796175834,42.8,69.84,26.08
Henicopidae,Unknown,Animalia,0,0.0,4,1.6094379124341003,4,4,208.25,13.571020901203156,0.1300079207867383,47.5,71.75,25.75
Hennediella stanfordensis,Stanford Screw-moss,Plantae,0,0.0,1,0.6931471805599453,1,1,181.0,14.292041778564451,0.1607992500066757,51.0,68.0,22.0
Henningsomyces candidus,white tubelet,Fungi,0,0.0,2,1.0986122886681098,2,2,193.0,12.971152305603026,0.14994201064109802,49.0,70.5,24.5
Heraclides,New World Giant Swallowtails and Allies,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,3.5474085807800293,0.0744418650865554,54.0,68.0,20.0
Heraclides rumiko,Western Giant Swallowtail,Insecta,0,0.0,25,3.258096538021482,19,22,144.44,4.713202319145203,0.1582629197835922,43.12,70.84,25.64
Heraeus coquilletti,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,104.0,6.556799411773682,0.1515357792377472,43.0,74.0,31.0
Hericium coralloides,Coral tooth fungus,Fungi,0,0.0,3,1.3862943611198906,3,2,134.66666666666666,9.587456067403158,0.18648048490285873,42.666666666666664,74.0,27.666666666666668
Hermetia illucens,Black Soldier Fly,Insecta,0,0.0,21,3.091042453358316,6,21,163.14285714285714,7.249861104147775,0.14250449339548743,44.333333333333336,74.47619047619048,26.666666666666668
Hermetia ryckmani,Unknown,Insecta,0,0.0,25,3.258096538021482,5,23,214.56,5.0850480365753175,0.13577021569013592,44.88,73.68,27.24
Herniaria cinerea,Grey Rupturewort,Plantae,0,0.0,2,1.0986122886681098,2,2,201.5,9.542605876922607,0.10957490652799601,45.0,74.0,27.0
Herniaria hirsuta,hairy rupturewort,Plantae,0,0.0,7,2.0794415416798357,3,5,185.0,8.219549860273089,0.11781146270888188,45.142857142857146,74.14285714285714,27.714285714285715
Herpyllus propinquus,Western Parson Spider,Arachnida,0,0.0,4,1.6094379124341003,3,4,92.5,6.570875287055969,0.15295507013797754,42.25,72.5,26.75
Hesperapis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,298.0,18.56876564025879,0.1743101626634597,55.0,70.0,22.0
Hesperiina,branded grass skippers,Insecta,0,0.0,8,2.1972245773362196,8,8,176.75,6.51763616502285,0.13145181164145464,46.625,72.875,26.375
Hesperiinae,Grass Skippers,Insecta,0,0.0,3,1.3862943611198906,3,3,182.33333333333334,10.640718619028727,0.15370256702105198,47.666666666666664,71.0,25.666666666666668
Hesperiini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,114.0,5.122267723083496,0.1634830385446548,45.0,74.0,28.0
Hesperocnide tenella,Western nettle,Plantae,0,0.0,3,1.3862943611198906,3,3,153.0,22.2634064356486,0.14739034821589783,50.0,71.0,23.333333333333332
Hesperocyparis forbesii,Tecate cypress,Plantae,0,0.0,3,1.3862943611198906,2,3,106.66666666666667,2.126451015472412,0.12366968393325804,54.0,73.0,21.0
Hesperotettix,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,94.0,2.157583713531494,0.1364107280969619,40.0,74.0,27.0
Hesperotettix viridis,Snakeweed Grasshopper,Insecta,0,0.0,25,3.258096538021482,8,24,145.64,6.034004650115967,0.13406680434942242,43.32,72.48,27.68
Hesperotettix viridis viridis,Snakeweed Grasshopper,Insecta,0,0.0,4,1.6094379124341003,2,3,174.5,5.326935827732086,0.12793374620378012,41.5,73.5,28.5
Hesperotipula,Unknown,Insecta,0,0.0,14,2.70805020110221,11,14,155.07142857142858,9.117966843502861,0.1478461793490818,46.785714285714285,72.71428571428571,25.714285714285715
Hesperoyucca,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,164.0,2.880213737487793,0.086809791624546,45.0,73.0,29.0
Hesperoyucca whipplei,chaparral yucca,Plantae,1,14.0,705,6.559615237493242,446,465,182.75035460992908,10.142728740949158,0.13971812465370145,48.87659574468085,69.86524822695036,24.182978723404254
Hetaerina americana,American Rubyspot,Insecta,0,0.0,1,0.6931471805599453,1,1,99.0,19.431718826293945,0.1518376916646957,55.0,66.0,19.0
Heterhelus sericans,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,77.0,12.265543937683104,0.1485038250684738,51.0,68.0,21.0
Heterocerus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,66.0,8.948981285095215,0.2355667501688003,55.0,71.0,22.0
Heteroderes amplicollis,Gulf Wireworm,Insecta,0,0.0,1,0.6931471805599453,1,1,93.0,2.88119912147522,0.1501922756433487,40.0,74.0,27.0
Heterodermia,Fringe Lichens,Fungi,0,0.0,1,0.6931471805599453,1,1,92.0,5.654959678649902,0.1254047900438308,43.0,73.0,27.0
Heteromeles,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,61.0,4.756033420562744,0.1986782103776931,54.0,70.0,22.0
Heteromeles arbutifolia,Toyon,Plantae,1,7.0,617,6.42648845745769,348,454,120.07293354943273,7.490864072761814,0.15561490107065054,45.08589951377634,72.26418152350081,26.555915721231766
Heteromyidae,Kangaroo Rats and Pocket Mice,Mammalia,0,0.0,1,0.6931471805599453,1,1,316.0,17.57193374633789,0.1348718255758285,57.0,71.0,20.0
Heteropogon,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,129.0,6.55685567855835,0.2067823708057403,43.0,72.0,30.0
Heteroptera,True Bugs,Insecta,1,1.0,38,3.6635616461296463,28,36,151.5,6.650181956981358,0.14651583546870628,45.39473684210526,72.52631578947368,26.236842105263158
Heterotheca,False Goldenasters,Plantae,0,0.0,2,1.0986122886681098,2,2,95.0,4.730605721473694,0.056591760367155054,46.0,72.0,25.0
Heterotheca grandiflora,Telegraphweed,Plantae,1,1.0,284,5.652489180268651,130,242,97.65492957746478,8.32636615235201,0.16019169411713804,45.87676056338028,70.05985915492958,24.29225352112676
Heterotrichia obvelata,Yellow Carnival Candy Slime,Protozoa,0,0.0,2,1.0986122886681098,2,2,90.0,6.518512725830078,0.11172075942158695,45.0,74.0,28.0
Heterotrichia oerstedii,Unknown,Protozoa,0,0.0,1,0.6931471805599453,1,1,167.0,2.157485008239746,0.223260760307312,46.0,75.0,26.0
Hexorthodes nipana,Hexorthodes nipana,Insecta,0,0.0,1,0.6931471805599453,1,1,88.0,7.459165573120117,0.1360983997583389,45.0,72.0,27.0
Hexurella rupicola,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,106.0,12.597528457641602,0.0929976031184196,43.0,76.0,30.0
Hibana,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,86.0,0.9274099469184875,0.2293395400047302,42.0,70.0,26.0
Hibana incursa,Unknown,Arachnida,0,0.0,4,1.6094379124341003,4,4,123.0,3.3166438341140747,0.15777974203228948,41.5,73.25,28.75
Hiltonius,Unknown,Animalia,1,2.0,60,4.110873864173311,43,49,154.96666666666667,8.132929408550263,0.14575545390446978,43.21666666666667,71.55,26.966666666666665
Hiltonius hebes,Unknown,Animalia,0,0.0,4,1.6094379124341003,4,4,153.0,7.130411148071289,0.16863781586289403,45.25,73.75,28.75
Hiltonius pulchrus,Unknown,Animalia,0,0.0,3,1.3862943611198906,2,3,110.33333333333333,7.6762949625651045,0.1820206493139266,44.0,72.66666666666667,29.0
Himantopus mexicanus,Black-necked Stilt,Aves,0,0.0,1,0.6931471805599453,1,1,166.0,3.433024644851685,0.0380630604922771,41.0,75.0,32.0
Hippodamia,Oblong Lady Beetles,Insecta,0,0.0,1,0.6931471805599453,1,1,232.0,7.78759241104126,0.2013030499219894,45.0,74.0,27.0
Hippodamia convergens,Convergent Lady Beetle,Insecta,0,0.0,94,4.553876891600541,46,74,137.61702127659575,7.7069181191160325,0.14489825620771718,44.861702127659576,72.2872340425532,26.5
Hirschfeldia,Unknown,Plantae,0,0.0,20,3.044522437723423,20,19,110.05,8.729590475559235,0.13614010261371728,43.5,72.25,27.25
Hirschfeldia incana,Shortpod Mustard,Plantae,0,0.0,306,5.726847747587197,152,231,137.87254901960785,7.516838272412618,0.1505530909878609,44.97385620915033,71.2875816993464,25.565359477124183
Hirundinidae,Swallows and Martins,Aves,0,0.0,5,1.791759469228055,3,5,111.8,3.2753756046295166,0.1544995098374784,31.8,57.6,23.2
Hirundo rustica,Barn Swallow,Aves,0,0.0,20,3.044522437723423,9,15,156.65,2.9326442539691926,0.10453408602625128,39.55,64.25,24.8
Hirundo rustica erythrogaster,American Barn Swallow,Aves,0,0.0,1,0.6931471805599453,1,1,162.0,0.0,0.0057751140557229,43.0,74.0,30.0
Hockeria,Unknown,Insecta,0,0.0,3,1.3862943611198906,3,3,176.0,9.415995279947916,0.13957546403010684,42.333333333333336,75.0,29.0
Hofmannophila pseudospretella,Brown House Moth,Insecta,0,0.0,2,1.0986122886681098,2,2,187.0,5.656394004821777,0.10315761342644685,45.5,75.5,29.5
Hogna,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,95.0,7.249343872070312,0.1222575306892395,38.0,73.0,30.0
Hohenbuehelia mastrucata,woolly oyster,Fungi,0,0.0,1,0.6931471805599453,1,1,138.0,16.61956024169922,0.1403811872005462,55.0,66.0,19.0
Holcopasites ruthae,Unknown,Insecta,0,0.0,11,2.4849066497880004,3,5,173.0909090909091,5.990620634772561,0.1426508304747668,45.81818181818182,74.36363636363636,25.0
Holocarpha,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,88.0,8.569923400878906,0.2111697196960449,45.0,72.0,27.0
Holocarpha virgata,Pit-gland Tarweed,Plantae,1,1.0,29,3.4011973816621555,11,29,98.58620689655173,5.97249541611507,0.13918834976081187,42.37931034482759,72.10344827586206,27.03448275862069
Holocnemus pluchei,Marbled Cellar Spider,Arachnida,0,0.0,1,0.6931471805599453,1,1,176.0,13.94956111907959,0.133057415485382,40.0,71.0,28.0
Hololena,Unknown,Arachnida,0,0.0,7,2.0794415416798357,7,7,148.42857142857142,6.721261927059719,0.17797504897628508,42.714285714285715,72.28571428571429,27.142857142857142
Hololepta,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,145.0,16.254390716552734,0.217477262020111,46.0,74.0,28.0
Holopyga,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,129.5,12.101825714111328,0.15084332972764963,44.0,73.0,29.5
Holorusia hespera,Giant Western Crane Fly,Insecta,0,0.0,3,1.3862943611198906,2,3,133.66666666666666,6.857327381769816,0.18309386074542996,44.0,74.33333333333333,29.666666666666668
Homaemus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,94.0,2.8812835216522217,0.1804786622524261,43.0,72.0,28.0
Homaemus parvulus,Unknown,Insecta,0,0.0,19,2.995732273553991,4,18,124.42105263157895,9.519892002406873,0.13083105573528686,48.10526315789474,71.0,23.94736842105263
Homaemus proteus,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,95.5,7.9897921085357675,0.13075308501720423,47.5,70.5,25.0
Homaemus variegatus,Unknown,Insecta,0,0.0,3,1.3862943611198906,1,3,174.0,5.1092080275217695,0.13954920570055637,45.0,76.0,25.0
Homalodisca,Unknown,Insecta,0,0.0,4,1.6094379124341003,2,3,142.0,8.398333370685577,0.1715290956199169,41.5,73.0,27.5
Homalodisca liturata,Smoketree Sharpshooter,Insecta,0,0.0,30,3.4339872044851463,15,27,116.53333333333333,11.350213718414306,0.15784463038047153,46.56666666666667,71.33333333333333,24.233333333333334
Homalodisca vitripennis,Glassy-winged Sharpshooter,Insecta,0,0.0,2,1.0986122886681098,2,2,49.5,6.36351203918457,0.13868971914052955,49.0,72.5,25.5
Homalonychus,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,87.0,2.9907376766204834,0.1692621707916259,45.0,72.0,27.0
Homalonychus theologus,Unknown,Arachnida,0,0.0,3,1.3862943611198906,3,3,220.66666666666666,11.901631196339926,0.15617546439170837,46.0,72.66666666666667,27.666666666666668
Homalothecium,homalothecium mosses,Plantae,0,0.0,3,1.3862943611198906,3,3,104.66666666666667,18.806562423706055,0.16026533643404636,49.0,69.33333333333333,22.666666666666668
Homoeosoma,Unknown,Insecta,0,0.0,7,2.0794415416798357,4,7,178.0,8.741522422858647,0.11224608123302457,45.285714285714285,73.71428571428571,27.571428571428573
Homoeosoma electella,American Sunflower Moth,Insecta,0,0.0,22,3.1354942159291497,4,22,199.27272727272728,5.535030573606491,0.1100303379988128,44.54545454545455,73.9090909090909,27.09090909090909
Homoneura,Unknown,Insecta,0,0.0,3,1.3862943611198906,2,3,118.33333333333333,3.841429511706034,0.15112012624740598,48.0,73.66666666666667,25.333333333333332
Hooveria,Unknown,Plantae,1,4.0,5,1.791759469228055,4,5,144.4,5.233949697017669,0.14415854811668394,42.8,73.6,29.0
Hooveria parviflora,small-flowered soaproot,Plantae,1,20.0,185,5.225746673713202,79,147,210.51351351351352,8.181139861570822,0.13304604972536496,44.22162162162162,73.3891891891892,27.63243243243243
Hoplia,Unknown,Insecta,1,1.0,33,3.5263605246161616,19,27,131.1818181818182,8.425407127900558,0.1392862625194318,47.63636363636363,71.84848484848484,24.515151515151516
Hoplia callipyge,Grapevine Hoplia,Insecta,1,3.0,57,4.060443010546419,23,46,161.98245614035088,7.462268263624425,0.14964195628438076,45.14035087719298,73.08771929824562,25.894736842105264
Hoplia sackenii,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,148.5,7.909465551376343,0.13802623748779294,44.5,74.5,28.5
Hoplinus echinatus,Unknown,Insecta,0,0.0,3,1.3862943611198906,3,3,117.33333333333333,12.946245431900024,0.14987522363662717,43.0,72.33333333333333,27.666666666666668
Hoplisoides hamatus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,97.0,2.1576294898986816,0.1439017802476883,39.0,73.0,30.0
Hoplistoscelis,Unknown,Insecta,0,0.0,6,1.9459101490553132,4,6,104.66666666666667,9.491223692893982,0.18075113743543622,45.166666666666664,71.16666666666667,25.833333333333332
Hoplitis,Small Mason Bees,Insecta,0,0.0,3,1.3862943611198906,3,3,169.66666666666666,11.272393385569254,0.10250918318827944,47.0,72.33333333333333,27.0
Hoplitis fulgida platyura,Pacific Green Small-Mason,Insecta,0,0.0,2,1.0986122886681098,2,2,108.0,6.790533065795898,0.13261630386114115,43.0,74.0,30.0
Hoplitis grinnelli,Grinnell's Small-Mason,Insecta,0,0.0,2,1.0986122886681098,2,2,98.0,17.559879302978516,0.18891024962067599,47.5,70.0,25.0
Hoplosphyrum,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,110.0,13.579678535461426,0.1249032393097877,42.0,72.0,26.0
Hoplosphyrum boreale,Western Brush Cricket,Insecta,0,0.0,29,3.4011973816621555,22,25,137.0344827586207,10.901303616063348,0.16363062247120097,47.6551724137931,70.82758620689656,24.689655172413794
Hordeum,Barleys,Plantae,0,0.0,17,2.8903717578961645,14,13,132.47058823529412,6.31845766656539,0.17527012658469812,45.94117647058823,72.76470588235294,26.647058823529413
Hordeum marinum,salt barley,Plantae,0,0.0,4,1.6094379124341003,4,4,100.25,5.942419052124023,0.13108786009252066,40.0,72.0,29.0
Hordeum marinum gussoneanum,mediterranean barley,Plantae,0,0.0,2,1.0986122886681098,2,2,236.0,15.581785678863525,0.13619436696171755,48.0,71.5,24.0
Hordeum murinum,wall barley,Plantae,0,0.0,28,3.367295829986474,19,27,130.28571428571428,6.1395390672343115,0.14681167155504224,44.0,72.78571428571429,27.071428571428573
Hordeum murinum glaucum,smooth barley,Plantae,0,0.0,3,1.3862943611198906,3,3,183.33333333333334,2.8696276346842446,0.13072989881038663,42.0,73.33333333333333,29.333333333333332
Hordeum vulgare,Common Barley,Plantae,0,0.0,2,1.0986122886681098,2,2,79.0,6.788174390792847,0.18047926574945444,47.0,68.5,22.0
Hospesneotomae protracta,Western Bloodsucking Conenose,Insecta,0,0.0,8,2.1972245773362196,6,8,116.875,6.754831939935684,0.14681638684123752,43.875,73.5,26.375
Hubbardia pentapeltis,Unknown,Arachnida,0,0.0,6,1.9459101490553132,3,5,225.16666666666666,13.555464744567871,0.16388848920663193,51.666666666666664,70.5,22.166666666666668
Huleria,Unknown,Insecta,0,0.0,3,1.3862943611198906,2,3,171.33333333333334,12.610670566558838,0.1331251809994379,52.0,68.33333333333333,21.333333333333332
Huleria quadripunctata,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,229.0,14.31173610687256,0.1382652521133422,45.0,73.0,26.0
Humboldtianae,Unknown,Plantae,0,0.0,5,1.791759469228055,5,5,84.4,2.2449772357940674,0.19402748048305507,44.0,71.6,27.6
